Record_ID,Year,Region,District,Commodity,Commodity_Category,Farm_Size_Ha,Area_Harvested_Ha,Production_MT,Yield_MT_per_Ha,Farmers_Count,Farmgate_Price_UGX_per_Kg,Estimated_Production_Value_UGX,Input_Cost_UGX,Estimated_Profit_UGX,Profit_Margin_Percent,Export_Volume_MT,Export_Value_USD,Export_Value_UGX,Export_Price_USD_per_MT,Import_Volume_MT,Import_Value_USD,Import_Price_USD_per_MT,Trade_Balance_USD,Export_Share_Percent,Global_Demand_Index,Employment_Estimate,Processing_Level,Value_Addition_Index,Market_Access_Index,Input_Cost_Index,Infrastructure_Index,Rainfall_Index,Climate_Risk_Index,Post_Harvest_Loss_Percent,Access_to_Finance_Index,Data_Status,Source_Basis
UAB-108804,2022,Eastern,Kamuli,Coffee,Export Cash Crops,0.41,0.34,0.66,1.95,2,7866,5191560,2897558,1752003,33.75,0.61,2555.11,9581662,4188.71,0.01,39.61,3961.15,2515.5,91.9,112,6,Secondary Processed,69,54,150,71,85.0,38,20.88,33.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109614,2021,Eastern,Jinja,Soybeans,Legumes,1.85,1.81,3.11,1.72,7,2184,6792240,3202037,3119500,45.93,1.18,808.49,2894394,685.16,0.47,301.75,642.03,506.74,37.95,118,11,Crushed Oil/Meal,51,55,118,46,95.0,24,13.86,40.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117918,2020,Western,Kabale,Sugarcane,Industrial Crops,2.86,2.39,152.2,63.68,6,176,26787200,12010310,13674596,51.05,25.66,13714.24,51016972,534.46,23.33,14240.63,610.4,-526.39,16.86,103,9,Raw Cane,31,49,137,64,108.0,13,8.23,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107535,2022,Western,Ntungamo,Onions,Horticulture,0.91,0.86,6.81,7.92,1,3213,21880530,9758815,10732301,49.05,0.26,205.8,771750,791.52,2.62,1828.73,697.99,-1622.93,3.77,108,4,Dehydrated Powder,52,60,140,83,,50,12.7,65.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112628,2018,Eastern,Soroti,Millet,Cereals,2.17,2.07,2.42,1.17,7,1736,4201120,2395662,1548139,36.85,0.19,78.57,292280,413.54,0.0,0.0,441.75,78.57,7.76,103,14,Composite Flour,75,70,131,56,112.0,10,12.25,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115358,2017,Northern,Apac,Soybeans,Legumes,3.29,3.01,3.88,1.29,4,2154,8357520,4584749,3157239,37.78,0.95,493.05,1779910,519.0,0.02,9.4,469.99,483.65,24.43,85,7,Crushed Oil/Meal,54,47,125,37,102.0,17,14.73,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119852,2021,Northern,Kotido,Groundnuts,Legumes,2.53,2.12,2.63,1.24,7,3339,8781570,3617999,4511978,51.38,0.27,262.29,938998,971.44,0.09,89.94,999.34,172.35,10.34,103,10,Shelling Raw,28,26,112,40,99.0,33,14.84,35.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107253,2018,Western,Kibaale,Sorghum,Cereals,1.58,1.44,2.4,1.67,5,1249,2997600,1500157,1325081,44.2,0.18,54.24,201772,301.34,0.04,10.35,258.74,43.89,7.33,89,9,Raw Grain,44,61,114,57,103.0,34,11.5,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115258,2024,Western,Kasese,Groundnuts,Legumes,1.34,1.23,1.25,1.02,1,4770,5962500,2602314,3205161,53.76,0.07,74.02,287197,1057.46,0.0,0.0,944.56,74.02,5.7,113,4,Shelling Raw,15,60,150,72,121.0,17,5.2,63.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100744,2019,Eastern,Tororo,Tea,Export Cash Crops,0.83,0.76,6.1,8.03,2,1731,10559100,4123105,6206334,58.78,5.83,9969.94,36888778,1710.11,0.05,96.94,1938.81,9873.0,95.61,107,4,Value-Added Blends,64,77,111,80,110.0,21,4.35,60.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116981,2016,Central,Luwero,Coffee,Export Cash Crops,1.02,0.89,2.0,2.25,2,7031,14062000,5812647,7484380,53.22,1.94,5335.56,18247615,2750.29,0.01,30.08,3007.73,5305.48,96.82,105,5,Graded Raw,28,80,99,91,96.0,30,10.88,57.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119638,2022,Eastern,Soroti,Maize,Cereals,4.82,4.19,6.7,1.6,19,1253,8395100,3270796,4585758,54.62,1.59,433.64,1626150,272.73,0.77,222.16,288.52,211.48,23.71,128,25,Raw Grain,27,60,141,57,91.0,44,12.83,35.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114627,2015,Northern,Kotido,Sugarcane,Industrial Crops,9.37,8.02,493.23,61.5,22,158,77930340,35250211,38764129,49.74,102.69,36801.02,119235304,358.37,47.16,18152.83,384.92,18648.19,20.82,109,28,Raw Cane,22,60,114,65,106.0,19,10.05,23.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106313,2022,Central,Mukono,Irish Potatoes,Roots & Tubers,2.47,2.14,15.81,7.39,6,1863,29454030,12402230,15137288,51.39,1.2,560.8,2103000,467.33,1.95,1017.98,522.04,-457.18,7.59,120,9,Fresh Tubers,21,81,150,60,79.0,51,13.0,73.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105960,2022,Northern,Pader,Maize,Cereals,1.04,0.92,2.38,2.59,2,1182,2813160,1602169,951617,33.83,0.27,95.27,357262,352.86,0.21,77.43,368.71,17.84,11.25,101,6,Animal Feed Grade,79,27,144,52,92.0,42,18.44,43.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118364,2018,Western,Kamwenge,Fish,Livestock & Fisheries,0.75,0.71,2.16,3.04,3,8182,17673120,6592827,9744205,55.14,0.64,2748.41,10224085,4294.39,0.13,540.43,4157.18,2207.98,29.72,81,7,Chilled Fillet,52,44,129,68,126.0,10,15.12,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106049,2018,Northern,Nebbi,Maize,Cereals,0.69,0.52,1.38,2.65,1,991,1367580,558885,714331,52.23,0.3,87.35,324942,291.18,0.1,33.41,334.08,53.94,21.49,100,3,Animal Feed Grade,66,21,128,50,118.0,10,13.8,60.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101124,2019,Western,Rubirizi,Fish,Livestock & Fisheries,1.61,1.53,6.23,4.07,2,9389,58493470,22672134,32577873,55.69,3.83,16386.04,60628348,4278.34,0.13,479.75,3690.39,15906.29,61.43,108,5,Fishmeal/Dried,51,52,136,70,139.0,10,11.09,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110242,2023,Central,Kampala,Cassava,Roots & Tubers,1.19,0.99,13.39,13.53,2,599,8020610,3178161,4460266,55.61,0.61,170.51,651348,279.52,0.36,90.23,250.63,80.28,4.58,114,7,High-Quality Starch,85,60,150,53,96.0,49,9.53,68.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107557,2017,Central,Kampala,Tomatoes,Horticulture,0.2,0.2,4.61,23.05,2,1961,9040210,4759336,4145270,45.85,0.1,71.24,257176,712.41,0.28,224.53,801.88,-153.29,2.25,98,5,Paste/Sauce,54,76,140,59,102.0,22,3.0,69.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118224,2018,Central,Mukono,Tobacco,Export Cash Crops,0.76,0.7,0.79,1.13,1,5579,4407410,2506711,1683193,38.19,0.66,1810.62,6735506,2743.37,0.0,0.0,2703.87,1810.62,84.04,101,3,Processed Cut Rag,70,78,109,73,111.0,13,9.87,66.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114011,2018,Eastern,Soroti,Cocoa,Export Cash Crops,4.06,3.98,4.46,1.12,5,10789,48118940,20775315,22517295,46.8,2.78,9995.49,37183222,3595.5,0.03,119.21,3973.55,9876.28,62.23,77,8,Fermented Beans,36,47,100,62,109.0,31,20.06,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119026,2020,Western,Ntungamo,Irish Potatoes,Roots & Tubers,3.16,3.02,17.76,5.88,6,1586,28167360,14718672,11991027,42.57,0.78,354.24,1317772,454.15,1.27,591.93,466.09,-237.69,4.38,85,9,Fresh Tubers,38,59,138,77,94.0,34,10.35,56.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104045,2019,Central,Sembabule,Cotton,Export Cash Crops,2.83,2.42,1.94,0.8,12,2999,5818060,2375441,3176442,54.6,1.44,2275.78,8420386,1580.4,0.09,160.47,1783.04,2115.31,74.29,105,18,Ginned Lint,29,76,117,76,115.0,17,9.15,76.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115860,2022,Western,Rubirizi,Coffee,Export Cash Crops,1.53,1.31,2.65,2.02,2,10043,26613950,14847675,10444892,39.25,2.22,8724.58,32717175,3929.99,0.01,34.86,3485.72,8689.72,83.66,93,3,Secondary Processed,52,49,137,54,99.0,35,9.93,68.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108520,2020,Northern,Apac,Groundnuts,Legumes,12.72,9.38,8.91,0.95,29,3675,32744250,17827359,12086150,36.91,0.74,810.26,3014167,1094.95,0.18,179.37,996.51,630.89,8.27,87,47,Peanut Butter/Paste,53,26,123,23,94.0,25,17.29,25.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101023,2019,Central,Mityana,Sorghum,Cereals,0.3,0.28,0.48,1.72,1,1519,729120,380025,330429,45.32,0.03,10.13,37481,337.62,0.0,0.0,296.99,10.13,5.55,106,4,Malt Grade,63,80,126,68,100.0,11,5.12,,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115985,2022,Northern,Kitgum,Beef,Livestock & Fisheries,1.08,0.94,2.03,2.16,3,11939,24236169,12553719,8914679,36.78,0.2,826.53,3099487,4132.66,0.12,455.98,3799.87,370.55,10.01,122,7,Chilled Prime Cuts,61,23,122,20,86.0,57,22.84,10.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115293,2018,Northern,Kitgum,Cassava,Roots & Tubers,1.37,1.08,16.58,15.35,2,445,7378100,3891003,2997560,40.63,0.62,163.67,608852,263.98,0.01,2.26,226.36,161.41,3.76,100,6,High-Quality Starch,98,38,119,41,127.0,10,13.27,34.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110198,2024,Western,Kibaale,Millet,Cereals,0.85,0.81,0.98,1.21,2,2607,2554860,1212870,1184099,46.35,0.07,42.33,164240,604.76,0.0,0.0,600.79,42.33,7.54,131,4,Composite Flour,65,51,148,67,105.0,24,12.36,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102643,2023,Western,Hoima,Cassava,Roots & Tubers,0.3,0.28,4.19,14.97,1,664,2782160,1136773,1588630,57.1,0.11,30.71,117312,279.2,0.09,26.11,290.14,4.6,2.65,115,4,High-Quality Starch,81,81,150,84,122.0,10,4.08,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112562,2024,Central,Kampala,Tobacco,Export Cash Crops,3.23,2.49,4.68,1.88,8,7035,32923800,13462352,18121449,55.04,4.33,16981.48,65888142,3921.82,0.03,116.23,3874.39,16865.25,92.47,111,13,Processed Cut Rag,63,74,150,80,95.0,45,8.14,60.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119809,2022,Western,Hoima,Groundnuts,Legumes,0.36,0.29,0.42,1.46,3,4353,1828260,827645,907922,49.66,0.05,57.21,214537,1144.11,0.0,0.0,1305.8,57.21,12.65,145,6,Shelling Raw,26,32,145,54,74.0,56,10.14,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115608,2023,Western,Bushenyi,Tea,Cash Crops (Export),2.31,1.78,16.13,9.06,5,1707,27533909,15308849,10791920,39.2,15.81,33459.34,127814678,2116.34,0.81,1579.89,1950.48,31879.45,98.0,110,9,Made Tea (Black),41,80,149,59,122.0,10,10.41,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-113412,2023,Western,Ibanda,Millet,Cereals,4.33,3.29,5.36,1.63,11,2598,13925280,5770935,7446244,53.47,0.51,309.0,1180380,605.88,0.03,20.72,690.51,288.28,9.58,125,19,Composite Flour,56,67,150,66,115.0,14,10.17,67.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112759,2015,Central,Kayunga,Sugarcane,Industrial Crops,1.3,1.2,67.18,55.98,4,151,10144180,3735661,6047893,59.62,5.68,2029.29,6574899,357.27,1.27,459.08,361.48,1570.21,8.45,85,8,Raw Cane,27,91,87,71,115.0,18,7.11,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118091,2017,Northern,Gulu,Beans,Legumes,0.3,0.24,0.3,1.27,1,2901,870300,358716,433779,49.84,0.04,28.08,101368,701.96,0.01,6.9,689.69,21.18,13.71,96,3,Canned/Packaged,59,35,122,25,102.0,27,17.88,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110285,2020,Eastern,Mbale,Coffee,Export Cash Crops,8.38,7.6,16.04,2.11,14,8172,131078880,62878535,58618478,44.72,14.47,60408.78,224720661,4174.76,0.01,36.8,3679.83,60371.98,90.19,105,26,Specialty Roasted,72,53,131,60,99.0,26,14.62,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103596,2016,Eastern,Bugiri,Irish Potatoes,Roots & Tubers,4.11,3.63,26.64,7.34,9,1369,36470160,20347497,14490623,39.73,1.59,681.17,2329601,428.41,0.62,276.61,446.14,404.56,5.97,84,15,Crisps/Frozen Potato,50,57,104,70,92.0,43,8.95,50.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100389,2017,Eastern,Iganga,Maize,Cereals,1.58,1.31,2.97,2.27,4,907,2693790,1023526,1435634,53.29,0.77,192.36,694419,249.82,0.02,5.1,255.18,187.26,25.91,115,9,Animal Feed Grade,86,65,108,70,97.0,36,17.42,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109510,2019,Northern,Kitgum,Tobacco,Export Cash Crops,2.54,2.38,4.26,1.79,7,5479,23340540,12304113,9187856,39.36,2.8,8392.5,31052250,2997.32,0.39,1143.53,2932.13,7248.97,65.7,92,12,Processed Cut Rag,71,31,82,41,106.0,15,15.84,34.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119763,2021,Western,Ibanda,Onions,Horticulture,3.74,3.06,21.39,6.99,9,2735,58501650,27508290,27445234,46.91,1.67,1112.77,3983716,666.33,2.41,1775.59,736.76,-662.82,7.79,112,14,Dehydrated Powder,55,87,130,81,64.0,61,12.13,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111356,2022,Central,Sembabule,Tomatoes,Horticulture,0.2,0.16,2.02,12.63,1,2593,5237860,2232023,2722468,51.98,0.16,117.13,439237,732.07,0.38,310.85,818.02,-193.72,7.94,130,3,Fresh Produce,33,88,150,71,80.0,56,10.82,39.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118590,2022,Eastern,Pallisa,Sugarcane,Industrial Crops,4.52,4.03,204.0,50.62,8,216,44064000,24494712,16879180,38.31,31.6,21999.6,82498500,696.19,26.29,16606.87,631.68,5392.73,15.49,133,18,Ethanol/Molasses,86,61,145,60,,34,12.21,56.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111662,2016,Central,Luwero,Maize,Cereals,2.84,2.56,8.19,3.2,5,1048,8583119,4869046,3184923,37.11,0.94,206.68,706845,219.87,0.45,109.29,242.87,97.39,11.49,89,8,Raw Grain,22,82,119,72,91.0,43,12.33,50.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119234,2019,Western,Hoima,Onions,Horticulture,2.05,2.01,24.26,12.07,3,2182,52935320,28925765,20968420,39.61,3.21,1885.27,6975499,587.31,4.09,2743.49,670.78,-858.22,13.22,117,7,Fresh Bulb,36,53,111,74,126.0,10,11.49,31.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110342,2023, northern,Mityana,Sugarcane,Industrial Crops,24.41,22.07,1222.68,55.4,52,218,266544240,98156540,156713062,58.79,197.22,119976.81,458311414,608.34,29.27,16469.06,562.66,103507.75,16.13,126,74,Raw Cane,40,63,142,72,96.0,33,8.76,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117512,2020,Western,Kamwenge,Soybeans,Legumes,1.72,1.26,1.66,1.32,4,2301,3819660,1914024,1607320,42.08,0.3,167.51,623137,558.36,0.13,79.05,608.08,88.46,18.19,101,9,Crushed Oil/Meal,72,89,122,78,97.0,34,15.62,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117303,2016,Central,Lwengo,Beef,Livestock & Fisheries,1.39,1.14,1.92,1.68,2,11882,22813440,8935123,12301908,53.92,0.19,683.68,2338185,3598.3,0.01,39.25,3925.29,644.43,9.87,100,3,Chilled Prime Cuts,58,54,120,56,99.0,27,13.82,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114208,2021,Northern,Moroto,Horticultural Products,Horticulture,8.25,6.93,35.48,5.12,24,3837,136136760,52383762,70064446,51.47,17.96,50266.45,179953891,2798.8,3.13,9404.34,3004.58,40862.11,50.62,92,42,Chilled Fresh Produce,62,30,123,46,92.0,36,20.11,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102802,2017,Western,Kibaale,Tea,Export Cash Crops,0.62,0.46,3.45,7.5,3,1528,5271600,2840113,2294161,43.52,3.13,5462.13,19718289,1745.09,0.22,346.19,1573.58,5115.94,90.65,101,6,Value-Added Blends,60,61,113,98,87.0,42,5.21,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105504,2020,Eastern,Mbale,Sugarcane,Industrial Crops,17.67,15.04,953.69,63.41,47,163,155451470,79673246,64018320,41.18,138.48,71058.24,264336652,513.13,93.24,43987.83,471.77,27070.41,14.52,93,66,Raw Cane,37,54,125,64,110.0,25,15.13,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114414,2021,Central,Wakiso,Rice,Cereals,0.63,0.49,2.13,4.35,1,3494,7442220,3979772,3288672,44.19,0.11,88.99,318584,808.99,0.73,531.64,728.27,-442.65,4.99,114,3,Milled White Rice,52,80,137,82,92.0,16,4.67,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-113649,2023,Eastern,Pallisa,Sorghum,Cereals,2.88,2.31,3.44,1.49,3,1468,5049920,2400855,2132710,42.23,0.47,177.69,678775,378.07,0.13,50.21,386.2,127.48,13.53,119,5,Raw Grain,42,58,150,46,117.0,13,20.45,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114954,2020,Eastern,Busia,Beans,Legumes,3.41,3.08,4.22,1.37,7,3096,13065120,5359786,6920773,52.97,0.34,256.08,952617,753.17,0.16,131.14,819.64,124.94,8.13,95,13,Canned/Packaged,47,54,130,43,109.0,24,12.01,23.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119496,2015,Northern,Gulu,Horticultural Products,Horticulture,2.32,1.9,25.14,13.23,2,2937,73836180,35423979,33609157,45.52,17.64,33410.34,108249501,1894.01,1.22,2603.83,2134.29,30806.51,70.15,94,5,Chilled Fresh Produce,70,35,108,42,113.0,18,13.01,45.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101880,2022,Northern,Dokolo,Tobacco,Export Cash Crops,0.4,0.35,0.6,1.72,2,6025,3615000,1715280,1568586,43.39,0.59,2153.35,8075062,3649.75,0.01,33.81,3380.96,2119.54,98.0,120,3,Processed Cut Rag,69,32,132,40,97.0,35,18.32,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110485,2019,Western,Fort Portal,Horticultural Products,Horticulture,1.71,1.61,17.84,11.08,4,3688,65793920,28555382,30520978,46.39,12.97,27232.07,100758659,2099.62,0.15,326.65,2177.7,26905.42,72.69,98,7,Fresh Cut Flowers,17,45,104,58,115.0,19,20.42,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100360,2016,Eastern,Soroti,Cocoa,Export Cash Crops,4.06,3.78,3.82,1.01,12,10984,41958880,15510859,23976642,57.14,3.4,11878.27,40623683,3493.61,0.0,0.0,3431.59,11878.27,89.02,103,21,Semi-Processed Liquor,65,71,92,65,82.0,54,11.78,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110274,2020,Western,Ntungamo,Groundnuts,Legumes,1.42,1.31,1.78,1.36,5,4371,7780380,3005492,4451224,57.21,0.1,87.06,323863,870.64,0.04,29.77,744.14,57.29,5.82,89,7,Shelling Raw,24,65,114,64,112.0,18,8.32,47.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104571,2018,Northern,Kotido,Maize,Cereals,2.43,2.23,4.15,1.86,14,1024,4249600,2075861,1862668,43.83,0.93,249.2,927024,267.96,0.22,52.55,238.85,196.65,22.43,97,26,Animal Feed Grade,86,50,121,42,106.0,20,14.64,36.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105329,2019,Western,Hoima,Rice,Cereals,0.35,0.3,1.15,3.83,2,3454,3972100,2283023,1211630,30.5,0.06,40.07,148259,667.76,0.34,218.68,643.17,-178.61,5.19,113,4,Husked Rice,29,67,119,56,122.0,10,24.04,47.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103805,2015,Central,Lwengo,Soybeans,Legumes,0.68,0.63,1.06,1.68,2,1979,2097740,978683,1048782,50.0,0.29,125.51,406652,432.78,0.12,55.06,458.8,70.45,27.58,93,4,Raw Seed,35,67,107,98,99.0,18,6.7,63.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112374,2018,Western,Hoima,Irish Potatoes,Roots & Tubers,1.74,1.64,11.53,7.03,6,1721,19843130,11051023,7512225,37.86,0.93,424.69,1579846,456.66,0.18,72.5,402.8,352.19,8.04,120,12,Crisps/Frozen Potato,52,79,124,84,94.0,52,12.9,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110824,2019,Northern,Apac,Millet,Cereals,3.72,2.83,5.04,1.78,6,1983,9994320,3848289,5161590,51.65,0.2,81.74,302438,408.7,0.09,38.95,432.74,42.79,4.02,118,11,Raw Grain,39,39,119,46,109.0,12,19.7,23.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116226,2019,Western,Rubirizi,Soybeans,Legumes,2.23,1.8,2.88,1.6,2,2069,5958720,3085491,2735880,45.91,0.51,235.45,871165,461.67,0.12,61.96,516.31,173.49,17.73,95,4,Raw Seed,15,63,100,66,122.0,10,4.61,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119622,2016,Western,Kibaale,Dairy/Milk,Livestock & Fisheries,0.5,0.43,2.21,5.14,1,1205,2663050,1319434,1165324,43.76,0.25,216.3,739746,865.2,0.34,325.67,957.84,-109.37,11.27,89,2,Pasteurized Milk,75,67,116,38,79.0,46,13.39,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116557,2024,Central,Wakiso,Tea,Export Cash Crops,0.49,0.41,3.77,9.19,2,1913,7212010,3969238,2798512,38.8,3.69,7421.62,28795885,2011.28,0.07,129.49,1849.9,7292.13,98.0,122,5,Made Tea (Black),19,68,150,63,119.0,10,12.32,71.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118878,2017,Northern,Moroto,Beef,Livestock & Fisheries,2.19,1.66,3.98,2.4,4,12398,49344040,21774036,24754926,50.17,0.19,670.46,2420360,3528.74,0.05,189.5,3789.93,480.96,4.81,84,7,Carcass Cut,37,42,95,40,120.0,19,11.41,25.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117875,2017,Eastern,Pallisa,Onions,Horticulture,1.07,0.88,13.79,15.67,3,2461,33937190,14823369,16912994,49.84,0.44,319.22,1152384,725.51,1.59,1237.29,778.17,-918.07,3.22,99,7,Dehydrated Powder,77,62,99,52,126.0,10,12.97,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119508,2022,Western,Kibaale,Sorghum,Cereals,0.98,0.81,0.68,0.84,3,1653,1124040,508587,572065,50.89,0.08,31.12,116700,389.03,0.01,3.85,385.4,27.27,12.44,114,4,Malt Grade,52,53,137,52,95.0,37,7.72,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
